profile_url,message,timestamp
https://www.linkedin.com/in/andac-colak,Merhaba! Yazılım geliştirme alanında çalışıyorum ve networkümü genişletmek istiyorum. Bağlantı kurmak ister misiniz?,2025-06-29 16:49:58
https://www.linkedin.com/in/ertu%C4%9Frul-kundak,Merhaba! Yazılım geliştirme alanında çalışıyorum ve networkümü genişletmek istiyorum. Bağlantı kurmak ister misiniz?,2025-06-29 16:51:01
https://www.linkedin.com/in/sinanganiz,Merhaba! Yazılım geliştirme alanında çalışıyorum ve networkümü genişletmek istiyorum. Bağlantı kurmak ister misiniz?,2025-06-29 16:52:09
