profile_url,message,timestamp
https://www.linkedin.com/in/ridvan-ozturk,Merhaba! Yazılım geliştirme alanında çalışıyorum ve ağımı genişletmek istiyorum. Bağlantı kurmak ister misiniz?,2025-06-29 15:53:49
https://www.linkedin.com/in/gilad-friefeld-a1bb3979,Merhaba! Yazılım geliştirme alanında çalışıyorum ve ağımı genişletmek istiyorum. Bağlantı kurmak ister misiniz?,2025-06-29 15:54:48
